"Date","Open","High","Low","Close","Volume","Adj Close","Pt / Pt-1","Log Pt / Pt-1"
08/24/89 12:00 AM,344.7,351.52,344.7,351.52,225520000,351.52,1.0197853,0.0085088
08/23/89 12:00 AM,341.19,344.8,341.19,344.7,159640000,344.7,1.0102875,0.0044450
08/22/89 12:00 AM,340.67,341.25,339,341.19,141930000,341.19,1.0015264,0.0006624
08/21/89 12:00 AM,346.03,346.25,340.55,340.67,136800000,340.67,0.9845100,-0.0067799
08/18/89 12:00 AM,344.45,346.03,343.89,346.03,145810000,346.03,1.0045870,0.0019876
08/17/89 12:00 AM,345.66,346.39,342.97,344.45,157560000,344.45,0.9964995,-0.0015229
08/16/89 12:00 AM,344.71,346.37,344.71,345.66,150060000,345.66,1.0027559,0.0011952
08/15/89 12:00 AM,343.06,345.03,343.05,344.71,148770000,344.71,1.0048097,0.0020838
08/14/89 12:00 AM,344.71,345.44,341.96,343.06,142010000,343.06,0.9951268,-0.0021216
08/11/89 12:00 AM,348.28,351.18,344.01,344.74,197550000,344.74,0.9899210,-0.0043994
08/10/89 12:00 AM,346.94,349.78,345.31,348.25,198660000,348.25,1.0037759,0.0016368
08/09/89 12:00 AM,349.3,351,346.86,346.94,209900000,346.94,0.9931015,-0.0030064
08/08/89 12:00 AM,349.41,349.84,348.28,349.35,200340000,349.35,0.9998283,-0.0000746
08/07/89 12:00 AM,343.92,349.42,343.91,349.41,197580000,349.41,1.0159630,0.0068779
08/04/89 12:00 AM,344.74,345.42,342.6,343.92,169750000,343.92,0.9976214,-0.0010342
08/03/89 12:00 AM,344.34,345.22,343.81,344.74,168690000,344.74,1.0011616,0.0005042
08/02/89 12:00 AM,343.75,344.34,342.47,344.34,181760000,344.34,1.0017164,0.0007448
08/01/89 12:00 AM,346.08,347.99,342.93,343.75,225280000,343.75,0.9932675,-0.0029338
07/31/89 12:00 AM,342.13,346.08,342.02,346.08,166650000,346.08,1.0114862,0.0049600
07/28/89 12:00 AM,341.94,342.96,341.3,342.15,180610000,342.15,1.0004678,0.0002031
07/27/89 12:00 AM,338.05,342,338.05,341.99,213680000,341.99,1.0116551,0.0050325
07/26/89 12:00 AM,333.88,338.05,333.19,338.05,188270000,338.05,1.0124895,0.0053905
07/25/89 12:00 AM,333.67,336.29,332.6,333.88,179270000,333.88,1.0006294,0.0002732
07/24/89 12:00 AM,335.9,335.9,333.44,333.67,136260000,333.67,0.9933611,-0.0028928
07/21/89 12:00 AM,333.5,335.91,332.46,335.9,174880000,335.9,1.0071662,0.0031011
07/20/89 12:00 AM,335.74,337.4,333.22,333.51,204590000,333.51,0.9933875,-0.0028813
07/19/89 12:00 AM,331.37,335.73,331.35,335.73,215740000,335.73,1.0132187,0.0057032
07/18/89 12:00 AM,332.42,332.44,330.75,331.35,152350000,331.35,0.9967212,-0.0014263
07/17/89 12:00 AM,331.78,333.02,331.02,332.44,131960000,332.44,1.0018081,0.0007845
07/14/89 12:00 AM,329.96,331.89,327.13,331.84,183480000,331.84,1.0057281,0.0024806
07/13/89 12:00 AM,329.81,330.37,329.08,329.95,153820000,329.95,1.0004245,0.0001843
07/12/89 12:00 AM,328.78,330.39,327.92,329.81,160550000,329.81,1.0031328,0.0013584
07/11/89 12:00 AM,327.07,330.42,327.07,328.78,171590000,328.78,1.0052282,0.0022647
07/10/89 12:00 AM,324.93,327.07,324.91,327.07,131870000,327.07,1.0066480,0.0028776
07/07/89 12:00 AM,321.55,325.87,321.08,324.91,166430000,324.91,1.0104494,0.0045146
07/06/89 12:00 AM,320.64,321.55,320.45,321.55,140450000,321.55,1.0028381,0.0012308
07/05/89 12:00 AM,319.23,321.22,317.26,320.64,127710000,320.64,1.0044169,0.0019140
07/03/89 12:00 AM,317.98,319.27,317.27,319.23,68870000,319.23,1.0039311,0.0017039
06/30/89 12:00 AM,319.67,319.97,314.38,317.98,170490000,317.98,0.9946822,-0.0023157
06/29/89 12:00 AM,325.81,325.81,319.54,319.68,167100000,319.68,0.9811854,-0.0082489
06/28/89 12:00 AM,328.44,328.44,324.3,325.81,158470000,325.81,0.9919924,-0.0034916
06/27/89 12:00 AM,326.6,329.19,326.59,328.44,171090000,328.44,1.0056338,0.0024399
06/26/89 12:00 AM,328,328.15,326.31,326.6,143600000,326.6,0.9957317,-0.0018577
06/23/89 12:00 AM,322.32,328,322.32,328,198720000,328,1.0176222,0.0075866
06/22/89 12:00 AM,320.48,322.34,320.2,322.32,176510000,322.32,1.0057414,0.0024863
06/21/89 12:00 AM,321.25,321.87,319.25,320.48,168830000,320.48,0.9976031,-0.0010422
06/20/89 12:00 AM,321.89,322.78,321.03,321.25,167650000,321.25,0.9980117,-0.0008643
06/19/89 12:00 AM,321.35,321.89,320.4,321.89,130720000,321.89,1.0016804,0.0007292
06/16/89 12:00 AM,319.96,321.36,318.69,321.35,244510000,321.35,1.0039678,0.0017198
06/15/89 12:00 AM,323.83,323.83,319.21,320.08,179480000,320.08,0.9884198,-0.0050585
06/14/89 12:00 AM,323.91,324.89,322.8,323.83,170540000,323.83,0.9997530,-0.0001073
06/13/89 12:00 AM,326.24,326.24,322.96,323.91,164870000,323.91,0.9928580,-0.0031129
06/12/89 12:00 AM,326.69,326.69,323.73,326.24,151460000,326.24,0.9986225,-0.0005986
06/09/89 12:00 AM,326.75,327.32,325.16,326.69,173240000,326.69,0.9998164,-0.0000798
06/08/89 12:00 AM,326.95,327.37,325.92,326.75,212310000,326.75,0.9993883,-0.0002657
06/07/89 12:00 AM,324.24,327.39,324.24,326.95,213710000,326.95,1.0083580,0.0036148
06/06/89 12:00 AM,322.03,324.48,321.27,324.24,187570000,324.24,1.0068627,0.0029703
06/05/89 12:00 AM,325.52,325.93,322.02,322.03,163420000,322.03,0.9892787,-0.0046813
06/02/89 12:00 AM,321.97,325.63,321.97,325.52,229140000,325.52,1.0110259,0.0047623
06/01/89 12:00 AM,320.51,322.57,320.01,321.97,223160000,321.97,1.0045239,0.0019603
05/31/89 12:00 AM,319.05,321.3,318.68,320.52,162530000,320.52,1.0046074,0.0019964
05/30/89 12:00 AM,321.59,322.53,317.83,319.05,151780000,319.05,0.9921017,-0.0034438
05/26/89 12:00 AM,319.17,321.59,319.14,321.59,143120000,321.59,1.0075822,0.0032805
05/25/89 12:00 AM,319.14,319.6,318.42,319.17,154470000,319.17,1.0000940,0.0000408
05/24/89 12:00 AM,318.32,319.14,317.58,319.14,178600000,319.14,1.0025760,0.0011173
05/23/89 12:00 AM,321.98,321.98,318.2,318.32,187690000,318.32,0.9886328,-0.0049650
05/22/89 12:00 AM,321.24,323.06,320.45,321.98,185010000,321.98,1.0023036,0.0009993
05/19/89 12:00 AM,317.97,321.38,317.97,321.24,242410000,321.24,1.0102840,0.0044435
05/18/89 12:00 AM,317.48,318.52,316.54,317.97,177480000,317.97,1.0015434,0.0006698
05/17/89 12:00 AM,315.28,317.94,315.11,317.48,191210000,317.48,1.0069779,0.0030199
05/16/89 12:00 AM,316.16,316.16,314.99,315.28,173100000,315.28,0.9972166,-0.0012105
05/15/89 12:00 AM,313.84,316.16,313.84,316.16,179350000,316.16,1.0073923,0.0031986
05/12/89 12:00 AM,306.95,313.84,306.95,313.84,221490000,313.84,1.0224467,0.0096407
05/11/89 12:00 AM,305.8,307.34,305.8,306.95,151620000,306.95,1.0037606,0.0016302
05/10/89 12:00 AM,305.19,306.25,304.85,305.8,146000000,305.8,1.0019988,0.0008672
05/09/89 12:00 AM,306,306.99,304.06,305.19,150090000,305.19,0.9973529,-0.0011511
05/08/89 12:00 AM,307.61,307.61,304.74,306,135130000,306,0.9947661,-0.0022790
05/05/89 12:00 AM,307.77,310.69,306.98,307.61,180810000,307.61,0.9994801,-0.0002258
05/04/89 12:00 AM,308.16,308.4,307.32,307.77,153130000,307.77,0.9987344,-0.0005500
05/03/89 12:00 AM,308.12,308.52,307.11,308.16,171690000,308.16,1.0001298,0.0000564
05/02/89 12:00 AM,309.13,310.45,308.12,308.12,172560000,308.12,0.9967650,-0.0014072
05/01/89 12:00 AM,309.64,309.64,307.4,309.12,138050000,309.12,0.9983206,-0.0007300
04/28/89 12:00 AM,309.58,309.65,308.48,309.64,158390000,309.64,1.0001938,0.0000842
04/27/89 12:00 AM,306.93,310.45,306.93,309.58,191170000,309.58,1.0086339,0.0037336
04/26/89 12:00 AM,306.78,307.3,306.07,306.93,146090000,306.93,1.0005868,0.0002548
04/25/89 12:00 AM,308.69,309.65,306.74,306.75,165430000,306.75,0.9937154,-0.0027380
04/24/89 12:00 AM,309.61,309.61,307.83,308.69,142100000,308.69,0.9970285,-0.0012924
04/21/89 12:00 AM,306.19,309.61,306.19,309.61,187310000,309.61,1.0111695,0.0048240
04/20/89 12:00 AM,307.15,307.96,304.53,306.19,175970000,306.19,0.9968745,-0.0013595
04/19/89 12:00 AM,306.02,307.68,305.36,307.15,191510000,307.15,1.0036926,0.0016007
04/18/89 12:00 AM,301.72,306.25,301.72,306.02,208650000,306.02,1.0142516,0.0061457
04/17/89 12:00 AM,301.36,302.01,300.71,301.72,128540000,301.72,1.0011946,0.0005185
04/14/89 12:00 AM,296.4,301.38,296.4,301.36,169780000,301.36,1.0167341,0.0072074
04/13/89 12:00 AM,298.99,299,296.27,296.4,141590000,296.4,0.9913375,-0.0037785
04/12/89 12:00 AM,298.49,299.81,298.49,298.99,165200000,298.99,1.0016751,0.0007269
04/11/89 12:00 AM,297.11,298.87,297.11,298.49,146830000,298.49,1.0046447,0.0020125
04/10/89 12:00 AM,297.16,297.94,296.85,297.11,123990000,297.11,0.9998317,-0.0000731
04/07/89 12:00 AM,295.29,297.62,294.35,297.16,156950000,297.16,1.0063328,0.0027416
04/06/89 12:00 AM,296.22,296.24,294.52,295.29,146530000,295.29,0.9967931,-0.0013950
04/05/89 12:00 AM,295.31,296.43,295.28,296.24,165880000,296.24,1.0031492,0.0013655
04/04/89 12:00 AM,296.4,296.4,294.72,295.31,160680000,295.31,0.9963562,-0.0015854
04/03/89 12:00 AM,294.87,297.04,294.62,296.39,164660000,296.39,1.0051548,0.0022330
03/31/89 12:00 AM,292.52,294.96,292.52,294.87,170960000,294.87,1.0080336,0.0034750
03/30/89 12:00 AM,292.35,293.8,291.5,292.52,159950000,292.52,1.0005815,0.0002525
03/29/89 12:00 AM,291.59,292.75,291.42,292.35,144240000,292.35,1.0026064,0.0011305
03/28/89 12:00 AM,290.57,292.32,290.57,291.59,146420000,291.59,1.0035103,0.0015219
03/27/89 12:00 AM,288.98,290.57,288.07,290.57,112960000,290.57,1.0055021,0.0023830
03/23/89 12:00 AM,290.49,291.51,288.56,288.98,153750000,288.98,0.9948019,-0.0022634
03/22/89 12:00 AM,291.33,291.46,289.9,290.49,146570000,290.49,0.9971167,-0.0012540
03/21/89 12:00 AM,289.92,292.38,289.92,291.33,142010000,291.33,1.0048634,0.0021070
03/20/89 12:00 AM,292.69,292.69,288.56,289.92,151260000,289.92,0.9905361,-0.0041297
03/17/89 12:00 AM,299.44,299.44,291.08,292.69,242900000,292.69,0.9774579,-0.0099019
03/16/89 12:00 AM,296.67,299.99,296.66,299.44,196040000,299.44,1.0093370,0.0040362
03/15/89 12:00 AM,295.14,296.78,295.14,296.67,167070000,296.67,1.0051840,0.0022456
03/14/89 12:00 AM,295.32,296.29,294.63,295.14,139970000,295.14,0.9993905,-0.0002648
03/13/89 12:00 AM,292.88,296.18,292.88,295.32,140460000,295.32,1.0083311,0.0036031
03/10/89 12:00 AM,293.93,293.93,291.6,292.88,146830000,292.88,0.9964277,-0.0015542
03/09/89 12:00 AM,294.08,294.69,293.85,293.93,143160000,293.93,0.9994899,-0.0002216
03/08/89 12:00 AM,293.87,295.62,293.51,294.08,167620000,294.08,1.0007146,0.0003102
03/07/89 12:00 AM,294.81,295.16,293.5,293.87,172500000,293.87,0.9968115,-0.0013870
03/06/89 12:00 AM,291.2,294.81,291.18,294.81,168880000,294.81,1.0124665,0.0053807
03/03/89 12:00 AM,289.94,291.18,289.44,291.18,151790000,291.18,1.0042421,0.0018384
03/02/89 12:00 AM,287.11,290.32,287.11,289.95,161980000,289.95,1.0098917,0.0042748
03/01/89 12:00 AM,288.86,290.28,286.46,287.11,177210000,287.11,0.9939417,-0.0026391
02/28/89 12:00 AM,287.82,289.42,287.63,288.86,147430000,288.86,1.0036134,0.0015664
02/27/89 12:00 AM,287.13,288.12,286.26,287.82,139900000,287.82,1.0024031,0.0010424
02/24/89 12:00 AM,292.05,292.05,287.13,287.13,160680000,287.13,0.9831536,-0.0073786
02/23/89 12:00 AM,290.91,292.05,289.83,292.05,150370000,292.05,1.0039187,0.0016986
02/22/89 12:00 AM,295.98,295.98,290.76,290.91,163140000,290.91,0.9828705,-0.0075037
02/21/89 12:00 AM,296.76,297.04,295.16,295.98,141950000,295.98,0.9973716,-0.0011430
02/17/89 12:00 AM,294.81,297.12,294.69,296.76,159520000,296.76,1.0066144,0.0028632
02/16/89 12:00 AM,294.24,295.15,294.22,294.81,177450000,294.81,1.0019372,0.0008405
02/15/89 12:00 AM,291.81,294.42,291.49,294.24,154220000,294.24,1.0083273,0.0036015
02/14/89 12:00 AM,292.54,294.37,291.41,291.81,150610000,291.81,0.9975046,-0.0010851
02/13/89 12:00 AM,292.02,293.07,290.88,292.54,143520000,292.54,1.0017807,0.0007727
02/10/89 12:00 AM,296.06,296.06,291.96,292.02,173560000,292.02,0.9863541,-0.0059671
02/09/89 12:00 AM,298.65,298.79,295.16,296.06,224220000,296.06,0.9913276,-0.0037828
02/08/89 12:00 AM,299.62,300.57,298.41,298.65,189420000,298.65,0.9967293,-0.0014228
02/07/89 12:00 AM,296.04,300.34,295.78,299.63,217260000,299.63,1.0121267,0.0052349
02/06/89 12:00 AM,296.97,296.99,294.96,296.04,150980000,296.04,0.9968684,-0.0013622
02/03/89 12:00 AM,296.84,297.66,296.15,296.97,172980000,296.97,1.0004379,0.0001902
02/02/89 12:00 AM,297.09,297.92,295.81,296.84,183430000,296.84,0.9991585,-0.0003656
02/01/89 12:00 AM,297.47,298.33,296.22,297.09,215640000,297.09,0.9987226,-0.0005551
01/31/89 12:00 AM,294.99,297.51,293.57,297.47,194050000,297.47,1.0084071,0.0036359
01/30/89 12:00 AM,293.82,295.13,293.54,294.99,167830000,294.99,1.0039820,0.0017259
01/27/89 12:00 AM,291.69,296.08,291.69,293.82,254870000,293.82,1.0073023,0.0031598
01/26/89 12:00 AM,289.14,292.62,288.13,291.69,212250000,291.69,1.0088193,0.0038134
01/25/89 12:00 AM,288.49,289.15,287.97,289.14,183610000,289.14,1.0022531,0.0009774
01/24/89 12:00 AM,284.5,288.49,284.5,288.49,189620000,288.49,1.0140246,0.0060485
01/23/89 12:00 AM,287.85,287.98,284.5,284.5,141640000,284.5,0.9925688,-0.0032394
01/20/89 12:00 AM,286.9,287.04,285.75,286.63,166120000,286.63,0.9990241,-0.0004240
01/19/89 12:00 AM,286.53,287.9,286.14,286.91,192030000,286.91,1.0013262,0.0005756
01/18/89 12:00 AM,283.55,286.87,282.65,286.53,187450000,286.53,1.0105096,0.0045404
01/17/89 12:00 AM,284.14,284.14,283.06,283.55,143930000,283.55,0.9979236,-0.0009027
01/16/89 12:00 AM,283.87,284.88,283.63,284.14,117380000,284.14,1.0009511,0.0004129
01/13/89 12:00 AM,283.17,284.12,282.71,283.87,132320000,283.87,1.0024720,0.0010723
01/12/89 12:00 AM,282.01,284.63,282.01,283.17,183000000,283.17,1.0041133,0.0017827
01/11/89 12:00 AM,280.38,282.01,280.21,282.01,148950000,282.01,1.0058135,0.0025175
01/10/89 12:00 AM,280.98,281.58,279.44,280.38,140420000,280.38,0.9978646,-0.0009284
01/09/89 12:00 AM,280.67,281.89,280.32,280.98,163180000,280.98,1.0011045,0.0004794
01/06/89 12:00 AM,280.01,282.06,280.01,280.67,161330000,280.67,1.0023571,0.0010225
01/05/89 12:00 AM,279.43,281.51,279.43,280.01,174040000,280.01,1.0020757,0.0009005
01/04/89 12:00 AM,275.31,279.75,275.31,279.43,149700000,279.43,1.0149649,0.0064510
01/03/89 12:00 AM,277.72,277.72,273.81,275.31,128500000,275.31,0.9913222,-0.0037852
12/30/88 12:00 AM,279.39,279.78,277.72,277.72,127210000,277.72,0.9939871,-0.0026192
12/29/88 12:00 AM,277.08,279.42,277.08,279.4,131290000,279.4,1.0083730,0.0036212
12/28/88 12:00 AM,276.83,277.55,276.17,277.08,110630000,277.08,1.0009031,0.0003920
12/27/88 12:00 AM,277.87,278.09,276.74,276.83,87490000,276.83,0.9962572,-0.0016285
12/23/88 12:00 AM,276.87,277.99,276.87,277.87,81760000,277.87,1.0036118,0.0015658
12/22/88 12:00 AM,277.38,277.89,276.86,276.87,150510000,276.87,0.9981614,-0.0007992
12/21/88 12:00 AM,277.47,277.83,276.3,277.38,147250000,277.38,0.9996756,-0.0001409
12/20/88 12:00 AM,278.91,280.45,277.47,277.47,161090000,277.47,0.9948370,-0.0022481
12/19/88 12:00 AM,276.29,279.31,275.61,278.91,162250000,278.91,1.0094828,0.0040989
12/16/88 12:00 AM,274.28,276.29,274.28,276.29,196480000,276.29,1.0073283,0.0031710
12/15/88 12:00 AM,275.32,275.62,274.01,274.28,136820000,274.28,0.9962588,-0.0016278
12/14/88 12:00 AM,276.31,276.31,274.58,275.31,132350000,275.31,0.9963809,-0.0015746
12/13/88 12:00 AM,276.52,276.52,274.58,276.31,132340000,276.31,0.9992406,-0.0003299
12/12/88 12:00 AM,277.03,278.82,276.52,276.52,124160000,276.52,0.9981590,-0.0008003
12/09/88 12:00 AM,276.57,277.82,276.34,277.03,133770000,277.03,1.0015908,0.0006903
12/08/88 12:00 AM,278.13,278.13,276.55,276.59,124150000,276.59,0.9944630,-0.0024114
12/07/88 12:00 AM,277.59,279.01,277.34,278.13,148360000,278.13,1.0019453,0.0008440
12/06/88 12:00 AM,274.93,277.89,274.62,277.59,158340000,277.59,1.0096752,0.0041817
12/05/88 12:00 AM,274.93,275.62,271.81,274.93,144660000,274.93,1.0114786,0.0049567
12/02/88 12:00 AM,272.49,272.49,270.47,271.81,124610000,271.81,0.9975045,-0.0010851
12/01/88 12:00 AM,273.68,273.7,272.27,272.49,129380000,272.49,0.9955791,-0.0019242
11/30/88 12:00 AM,270.91,274.36,270.9,273.7,157810000,273.7,1.0102986,0.0044498
11/29/88 12:00 AM,268.6,271.31,268.13,270.91,127420000,270.91,1.0084500,0.0036544
11/28/88 12:00 AM,267.22,268.98,266.97,268.64,123480000,268.64,1.0052764,0.0022855
11/25/88 12:00 AM,268.99,269,266.47,267.23,72090000,267.23,0.9934201,-0.0028671
11/23/88 12:00 AM,267.22,269.56,267.21,269,112010000,269,1.0066989,0.0028996
11/22/88 12:00 AM,266.19,267.85,265.42,267.21,127000000,267.21,1.0037187,0.0016120
11/21/88 12:00 AM,266.35,266.47,263.41,266.22,120430000,266.22,0.9990618,-0.0004076
11/18/88 12:00 AM,264.6,266.62,264.6,266.47,119320000,266.47,1.0070673,0.0030585
11/17/88 12:00 AM,264.61,265.63,263.45,264.6,141280000,264.6,1.0029566,0.0012821
11/16/88 12:00 AM,268.41,268.41,262.85,263.82,161710000,263.82,0.9831557,-0.0073777
11/15/88 12:00 AM,267.73,268.75,267.72,268.34,115170000,268.34,1.0023159,0.0010046
11/14/88 12:00 AM,267.93,269.25,266.79,267.72,142900000,267.72,0.9992535,-0.0003243
11/11/88 12:00 AM,273.65,273.69,267.92,267.92,135500000,267.92,0.9789178,-0.0092538
11/10/88 12:00 AM,273.32,274.37,272.98,273.69,128920000,273.69,1.0013171,0.0005716
11/09/88 12:00 AM,275.14,275.15,272.15,273.33,153140000,273.33,0.9933854,-0.0028822
11/08/88 12:00 AM,273.95,275.8,273.93,275.15,141660000,275.15,1.0044537,0.0019299
11/07/88 12:00 AM,276.3,276.31,273.62,273.93,133870000,273.93,0.9913865,-0.0037570
11/04/88 12:00 AM,279.11,279.2,276.31,276.31,143580000,276.31,0.9896490,-0.0045188
11/03/88 12:00 AM,279.04,280.37,279.04,279.2,152980000,279.2,1.0005017,0.0002178
11/02/88 12:00 AM,279.07,279.45,277.08,279.06,161300000,279.06,1.0000000,0.0000000
11/01/88 12:00 AM,278.97,279.57,278.01,279.06,151250000,279.06,1.0003226,0.0001401
10/31/88 12:00 AM,278.54,279.39,277.14,278.97,143460000,278.97,1.0015797,0.0006855
10/28/88 12:00 AM,277.29,279.48,277.28,278.53,146300000,278.53,1.0045081,0.0019534
10/27/88 12:00 AM,281.35,281.38,276,277.28,196540000,277.28,0.9854290,-0.0063747
10/26/88 12:00 AM,282.37,282.52,280.54,281.38,181550000,281.38,0.9964587,-0.0015407
10/25/88 12:00 AM,282.28,282.84,281.87,282.38,155190000,282.38,1.0003543,0.0001538
10/24/88 12:00 AM,283.63,283.95,282.28,282.28,170590000,282.28,0.9951350,-0.0021180
10/21/88 12:00 AM,282.88,283.66,281.16,283.66,195410000,283.66,1.0027574,0.0011959
10/20/88 12:00 AM,276.97,282.88,276.93,282.88,189580000,282.88,1.0213381,0.0091695
10/19/88 12:00 AM,279.4,280.53,274.41,276.97,186350000,276.97,0.9913738,-0.0037626
10/18/88 12:00 AM,276.43,279.39,276.41,279.38,162500000,279.38,1.0107449,0.0046416
10/17/88 12:00 AM,275.48,276.65,275.01,276.41,119290000,276.41,1.0033031,0.0014321
10/14/88 12:00 AM,275.27,277.01,274.08,275.5,160240000,275.5,1.0010174,0.0004416
10/13/88 12:00 AM,273.95,275.83,273.39,275.22,154530000,275.22,1.0045259,0.0019611
10/12/88 12:00 AM,277.91,277.93,273.05,273.98,154840000,273.98,0.9857878,-0.0062166
10/11/88 12:00 AM,278.15,278.24,276.33,277.93,140900000,277.93,0.9988859,-0.0004841
10/10/88 12:00 AM,278.06,278.69,277.1,278.24,124660000,278.24,1.0006114,0.0002654
10/07/88 12:00 AM,272.38,278.07,272.37,278.07,216390000,278.07,1.0208525,0.0089630
10/06/88 12:00 AM,271.87,272.39,271.3,272.39,153570000,272.39,1.0019495,0.0008458
10/05/88 12:00 AM,270.63,272.45,270.08,271.86,175130000,271.86,1.0045821,0.0019854
10/04/88 12:00 AM,271.37,271.79,270.34,270.62,157760000,270.62,0.9971995,-0.0012179
10/03/88 12:00 AM,271.89,271.91,268.84,271.38,130380000,271.38,0.9980508,-0.0008473
09/30/88 12:00 AM,272.55,274.87,271.66,271.91,175750000,271.91,0.9975054,-0.0010847
09/29/88 12:00 AM,269.09,273.02,269.08,272.59,155790000,272.59,1.0130444,0.0056285
09/28/88 12:00 AM,268.22,269.08,267.77,269.08,113720000,269.08,1.0030567,0.0013255
09/27/88 12:00 AM,268.89,269.36,268.01,268.26,113010000,268.26,0.9976941,-0.0010026
09/26/88 12:00 AM,269.77,269.8,268.61,268.88,116420000,268.88,0.9967378,-0.0014191
09/23/88 12:00 AM,269.16,270.31,268.28,269.76,145100000,269.76,1.0021547,0.0009348
09/22/88 12:00 AM,270.19,270.58,268.26,269.18,150670000,269.18,0.9963725,-0.0015783
09/21/88 12:00 AM,269.76,270.64,269.48,270.16,127400000,270.16,1.0015942,0.0006918
09/20/88 12:00 AM,268.83,270.07,268.5,269.73,142220000,269.73,1.0033852,0.0014677
09/19/88 12:00 AM,270.64,270.65,267.41,268.82,135770000,268.82,0.9932385,-0.0029465
09/16/88 12:00 AM,268.13,270.81,267.33,270.65,211110000,270.65,1.0093984,0.0040626
09/15/88 12:00 AM,269.3,269.78,268.03,268.13,161210000,268.13,0.9956184,-0.0019071
09/14/88 12:00 AM,267.5,269.47,267.41,269.31,177220000,269.31,1.0070299,0.0030424
09/13/88 12:00 AM,266.45,267.43,265.22,267.43,162490000,267.43,1.0036027,0.0015618
09/12/88 12:00 AM,266.85,267.64,266.22,266.47,114880000,266.47,0.9986134,-0.0006026
09/09/88 12:00 AM,265.88,268.26,263.66,266.84,141540000,266.84,1.0036107,0.0015653
09/08/88 12:00 AM,265.87,266.54,264.88,265.88,149380000,265.88,1.0000376,0.0000163
09/07/88 12:00 AM,265.62,266.98,264.93,265.87,139590000,265.87,1.0010543,0.0004576
09/06/88 12:00 AM,264.42,265.94,264.4,265.59,122250000,265.59,1.0041969,0.0018189
09/02/88 12:00 AM,258.35,264.9,258.35,264.48,159840000,264.48,1.0237275,0.0101844
09/01/88 12:00 AM,261.52,261.52,256.98,258.35,144090000,258.35,0.9878786,-0.0052964
08/31/88 12:00 AM,262.51,263.8,261.21,261.52,130480000,261.52,0.9962287,-0.0016409
08/30/88 12:00 AM,262.33,263.18,261.53,262.51,108720000,262.51,1.0006862,0.0002979
08/29/88 12:00 AM,259.68,262.56,259.68,262.33,99280000,262.33,1.0102049,0.0044095
08/26/88 12:00 AM,259.18,260.15,258.87,259.68,89240000,259.68,1.0019292,0.0008370
08/25/88 12:00 AM,261.1,261.13,257.56,259.18,127640000,259.18,0.9925325,-0.0032553
08/24/88 12:00 AM,257.16,261.13,257.09,261.13,127800000,261.13,1.0157143,0.0067716
08/23/88 12:00 AM,256.99,257.86,256.53,257.09,119540000,257.09,1.0004280,0.0001859
08/22/88 12:00 AM,260.24,260.71,256.94,256.98,122250000,256.98,0.9874731,-0.0054747
08/19/88 12:00 AM,261.05,262.27,260.23,260.24,122370000,260.24,0.9969735,-0.0013164
08/18/88 12:00 AM,260.76,262.76,260.75,261.03,139820000,261.03,1.0009970,0.0004328
08/17/88 12:00 AM,260.57,261.84,259.33,260.77,169500000,260.77,1.0008060,0.0003499
08/16/88 12:00 AM,258.68,262.61,257.5,260.56,162790000,260.56,1.0072287,0.0031281
08/15/88 12:00 AM,262.49,262.55,258.68,258.69,128560000,258.69,0.9852980,-0.0064324
08/12/88 12:00 AM,262.7,262.94,261.37,262.55,176960000,262.55,0.9992388,-0.0003307
08/11/88 12:00 AM,261.92,262.77,260.34,262.75,173000000,262.75,1.0032455,0.0014072
08/10/88 12:00 AM,266.43,266.49,261.03,261.9,200950000,261.9,0.9827761,-0.0075454
08/09/88 12:00 AM,270,270.2,265.06,266.49,200710000,266.49,0.9870731,-0.0056507
08/08/88 12:00 AM,271.13,272.47,269.93,269.98,148800000,269.98,0.9956850,-0.0018780
08/05/88 12:00 AM,271.7,271.93,270.08,271.15,113400000,271.15,0.9971316,-0.0012475
08/04/88 12:00 AM,273,274.2,271.77,271.93,157240000,271.93,0.9961536,-0.0016737
08/03/88 12:00 AM,272.03,273.42,271.15,272.98,203590000,272.98,1.0033816,0.0014661
08/02/88 12:00 AM,272.19,273.68,270.37,272.06,166660000,272.06,0.9994490,-0.0002394
08/01/88 12:00 AM,272.03,272.8,271.21,272.21,138170000,272.21,1.0006985,0.0003032
07/29/88 12:00 AM,266.04,272.02,266.02,272.02,192340000,272.02,1.0225547,0.0096865
07/28/88 12:00 AM,262.52,266.55,262.5,266.02,154570000,266.02,1.0134095,0.0057850
07/27/88 12:00 AM,265.18,265.83,262.48,262.5,135890000,262.5,0.9898563,-0.0044278
07/26/88 12:00 AM,264.7,266.09,264.32,265.19,121960000,265.19,1.0019269,0.0008360
07/25/88 12:00 AM,263.49,265.17,263.03,264.68,215140000,264.68,1.0044782,0.0019405
07/22/88 12:00 AM,266.65,266.66,263.29,263.5,148880000,263.5,0.9881497,-0.0051773
07/21/88 12:00 AM,269.99,270,266.66,266.66,149460000,266.66,0.9876296,-0.0054059
07/20/88 12:00 AM,268.52,270.24,268.47,270,151990000,270,1.0056990,0.0024680
07/19/88 12:00 AM,270.49,271.21,267.01,268.47,144110000,268.47,0.9924587,-0.0032876
07/18/88 12:00 AM,271.99,272.05,268.66,270.51,156210000,270.51,0.9943393,-0.0024654
07/15/88 12:00 AM,270.23,272.06,269.53,272.05,199710000,272.05,1.0066233,0.0028670
07/14/88 12:00 AM,269.33,270.69,268.58,270.26,172410000,270.26,1.0034903,0.0015132
